TransformID,ProductID,RowID,z,ObservedMu,AuditPredictionMu,RawResidualMu,SameSampleOffsetMu,CenteredResidualMu,SigmaDiag,CovarianceIndex,x_z_normalized,x_chi_normalized,x_likelihood_native_index,BaselineID,TransformStatus,ClaimBoundary
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,63,0.0071,32.3327,32.426791036855,-0.09409103685499787,-0.10178211565083525,0.007691078795837386,0.18765593515793738,63,0.003139689657154734,0.005484052582801646,0.03705882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,64,0.0071,32.3221,32.426791036855,-0.10469103685500158,-0.10178211565083525,-0.0029089212041663315,0.1606697233457505,64,0.003139689657154734,0.005484052582801646,0.03764705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,65,0.00719,32.4423,32.454293613358274,-0.011993613358271205,-0.10178211565083525,0.08978850229256405,0.12581291666597672,65,0.0031794885401327517,0.005553455757968105,0.038235294117647055,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,66,0.00719,32.4642,32.454293613358274,0.009906386641723941,-0.10178211565083525,0.1116885022925592,0.11760769532645388,66,0.0031794885401327517,0.005553455757968105,0.0388235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,67,0.00747,32.7943,32.537718299773914,0.25658170022608573,-0.10178211565083525,0.358363815876921,0.12377931975899689,67,0.0033033072871754736,0.005769358630267775,0.03941176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,68,0.00747,32.7423,32.537718299773914,0.20458170022608613,-0.10178211565083525,0.3063638158769214,0.13192838966651568,68,0.0033033072871754736,0.005769358630267775,0.039999999999999994,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,69,0.00747,32.7685,32.537718299773914,0.23078170022608901,-0.10178211565083525,0.3325638158769243,0.1238658952254413,69,0.0033033072871754736,0.005769358630267775,0.04058823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,70,0.0075,32.3312,32.54647153864906,-0.21527153864905557,-0.10178211565083525,-0.11348942299822032,0.264311218074451,70,0.003316573581501479,0.005792489454393222,0.041176470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,71,0.0075,32.2998,32.54647153864906,-0.24667153864906055,-0.10178211565083525,-0.1448894229982253,0.2818350404048439,71,0.003316573581501479,0.005792489454393222,0.04176470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,72,0.00795,32.6418,32.673749564623115,-0.031949564623111826,-0.10178211565083525,0.06983255102772343,0.25732877802531146,72,0.0035155679963915685,0.0061394140340379245,0.042352941176470586,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,73,0.00814,32.7164,32.72535191415369,-0.00895191415369112,-0.10178211565083525,0.09283020149714413,0.17866015224442186,73,0.0035995878604562722,0.006285872028038631,0.04294117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,74,0.00814,32.6151,32.72535191415369,-0.11025191415369306,-0.10178211565083525,-0.008469798502857812,0.17984885320735297,74,0.0035995878604562722,0.006285872028038631,0.04352941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,75,0.00814,32.7092,32.72535191415369,-0.01615191415368855,-0.10178211565083525,0.0856302014971467,0.2609831795346206,75,0.0035995878604562722,0.006285872028038631,0.044117647058823525,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,76,0.00815,32.3711,32.72803456086767,-0.3569345608676713,-0.10178211565083525,-0.255152445216836,0.1340653944908976,76,0.0036040099585649406,0.006293579993580939,0.04470588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,77,0.00815,32.7434,32.72803456086767,0.01536543913233146,-0.10178211565083525,0.11714755478316671,0.22264038268023167,77,0.0036040099585649406,0.006293579993580939,0.04529411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,78,0.00815,32.6707,32.72803456086767,-0.05733456086767319,-0.10178211565083525,0.04444755478316206,0.13702299077162197,78,0.0036040099585649406,0.006293579993580939,0.045882352941176464,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,79,0.00817,32.4455,32.733390054013995,-0.28789005401399237,-0.10178211565083525,-0.18610793836315712,0.35329095657828546,79,0.003612854154782278,0.006308995819681344,0.04647058823529411,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,80,0.00818,32.484,32.736062916432566,-0.25206291643256407,-0.10178211565083525,-0.1502808007817288,0.2422880104338636,80,0.003617276252890947,0.006316703680239006,0.047058823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,81,0.00821,33.2138,32.744062062373196,0.46973793762680316,-0.10178211565083525,0.5715200532776384,0.33558334285241276,81,0.003630542547216953,0.006339827051939211,0.04764705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,82,0.00838,32.521,32.7888489741916,-0.26784897419160103,-0.10178211565083525,-0.16606685854076578,0.3356162242800547,82,0.00370571821506432,0.006470853542086215,0.04823529411764706,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,83,0.00838,32.6922,32.7888489741916,-0.09664897419160212,-0.10178211565083525,0.0051331414592331315,0.3494852214328955,83,0.00370571821506432,0.006470853542086215,0.0488235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,84,0.00855,32.6928,32.83274198806786,-0.13994198806786073,-0.10178211565083525,-0.03815987241702548,0.23307588892890657,84,0.0037808938829116865,0.006601869917329558,0.04941176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,85,0.00855,32.852,32.83274198806786,0.01925801193213772,-0.10178211565083525,0.12104012758297297,0.18607235151950974,85,0.0037808938829116865,0.006601869917329558,0.049999999999999996,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,86,0.00857,32.7527,32.837848758606285,-0.08514875860628734,-0.10178211565083525,0.01663335704454791,0.1274923134937946,86,0.0037897380791290236,0.006617282943491446,0.05058823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,87,0.00861,32.7223,32.8480268724433,-0.12572687244330183,-0.10178211565083525,-0.023944756792466576,0.27454753686747946,87,0.0038074264715636983,0.006648108575767947,0.05117647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,88,0.00863,32.3744,32.85309832537258,-0.4786983253725765,-0.10178211565083525,-0.3769162097217412,0.23943318483451703,88,0.003816270667781036,0.0066635211818790886,0.051764705882352935,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,89,0.00863,32.3945,32.85309832537258,-0.45859832537257716,-0.10178211565083525,-0.3568162097217419,0.23485685001719664,89,0.003816270667781036,0.0066635211818790886,0.05235294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,90,0.00863,32.335,32.85309832537258,-0.518098325372577,-0.10178211565083525,-0.41631620972174177,0.23900146443065992,90,0.003816270667781036,0.0066635211818790886,0.05294117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,91,0.00864,32.4198,32.855629674634045,-0.4358296746340429,-0.10178211565083525,-0.3340475589832076,0.30162818170721384,91,0.003820692765889704,0.0066712274324271185,0.05352941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,92,0.00883,32.8616,32.903180126976935,-0.04158012697693181,-0.10178211565083525,0.060201988673903445,0.23299066504905297,92,0.003904712629954408,0.006817639541582559,0.05411764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,93,0.00906,32.799,32.95939957794214,-0.16039957794214388,-0.10178211565083525,-0.058617462291308625,0.2618353108348834,93,0.004006420886453787,0.006994858342967871,0.054705882352941174,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,94,0.00906,32.7498,32.95939957794214,-0.2095995779421429,-0.10178211565083525,-0.10781746229130765,0.2926476892100807,94,0.004006420886453787,0.006994858342967871,0.05529411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,95,0.00925,32.8914,33.00478270460873,-0.1133827046087319,-0.10178211565083525,-0.011600588957896646,0.16963979485957886,95,0.004090440750518491,0.007141242512603561,0.055882352941176466,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,96,0.00925,32.8973,33.00478270460873,-0.10748270460872789,-0.10178211565083525,-0.005700588957892633,0.16795535120977836,96,0.004090440750518491,0.007141242512603561,0.05647058823529411,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,97,0.00925,32.9159,33.00478270460873,-0.0888827046087286,-0.10178211565083525,0.012899411042106651,0.1688968324155311,97,0.004090440750518491,0.007141242512603561,0.05705882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,98,0.00935,32.3353,33.02829808680235,-0.6929980868023549,-0.10178211565083525,-0.5912159711515196,0.28901034583557733,98,0.004134661731605178,0.007218281734818214,0.057647058823529405,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,99,0.00954,33.0399,33.07229722242538,-0.032397222425373684,-0.10178211565083525,0.06938489322546157,0.14142733116339287,99,0.004218681595669882,0.007364646608644424,0.05823529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,100,0.00954,33.2135,33.07229722242538,0.14120277757462674,-0.10178211565083525,0.242984893225462,0.13485937119829677,100,0.004218681595669882,0.007364646608644424,0.0588235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,101,0.00954,33.2309,33.07229722242538,0.1586027775746217,-0.10178211565083525,0.260384893225457,0.13632945389753456,101,0.004218681595669882,0.007364646608644424,0.059411764705882344,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,102,0.00954,33.2469,33.07229722242538,0.17460277757461995,-0.10178211565083525,0.27638489322545523,0.13436949058473058,102,0.004218681595669882,0.007364646608644424,0.06,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,103,0.00957,32.901,33.07916481652362,-0.17816481652361915,-0.10178211565083525,-0.0763827008727839,0.2186960676372577,103,0.0042319478899958875,0.007387755696099511,0.060588235294117644,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,104,0.00957,32.8654,33.07916481652362,-0.21376481652362145,-0.10178211565083525,-0.1119827008727862,0.2373827289421031,104,0.0042319478899958875,0.007387755696099511,0.06117647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,105,0.00966,32.8029,33.09964008270812,-0.29674008270811925,-0.10178211565083525,-0.194957967057284,0.2645681953674704,105,0.004271746772973905,0.007457081067066775,0.06176470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,106,0.00966,32.9165,33.09964008270812,-0.1831400827081211,-0.10178211565083525,-0.08135796705728585,0.25417743802312587,106,0.004271746772973905,0.007457081067066775,0.06235294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,107,0.00993,33.4753,33.159948543201196,0.31535145679880117,-0.10178211565083525,0.41713357244963645,0.26727476498913993,107,0.004391143421907958,0.007665040156022079,0.06294117647058824,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,108,0.00996,32.6457,33.16654874295968,-0.5208487429596786,-0.10178211565083525,-0.41906662730884336,0.3027497481419266,108,0.004404409716233964,0.007688145145043936,0.06352941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,109,0.00996,32.7458,33.16654874295968,-0.4207487429596739,-0.10178211565083525,-0.3189666273088386,0.266645119962845,109,0.004404409716233964,0.007688145145043936,0.06411764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,110,0.00996,32.9015,33.16654874295968,-0.26504874295967795,-0.10178211565083525,-0.1632666273088427,0.24817652991368866,110,0.004404409716233964,0.007688145145043936,0.06470588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,111,0.01016,32.7794,33.210052201799115,-0.4306522017991128,-0.10178211565083525,-0.3288700861482775,0.2558063525403542,111,0.004492851678407338,0.007842170347117157,0.06529411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,112,0.01017,32.9182,33.21220500466775,-0.2940050046677527,-0.10178211565083525,-0.19222288901691745,0.26326034642535895,112,0.004497273776516006,0.007849871239334184,0.06588235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,113,0.01017,32.9674,33.21220500466775,-0.24480500466775368,-0.10178211565083525,-0.14302288901691843,0.2434524594248331,113,0.004497273776516006,0.007849871239334184,0.06647058823529411,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,114,0.01026,33.3378,33.231486234885566,0.10631376511443591,-0.10178211565083525,0.20809588076527116,0.2182490549807719,114,0.004537072659494024,0.007919177692533448,0.06705882352941175,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,115,0.01026,33.2253,33.231486234885566,-0.0061862348855683535,-0.10178211565083525,0.0955958807652669,0.2130171824055515,115,0.004537072659494024,0.007919177692533448,0.06764705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,116,0.01028,33.2788,33.2357481551599,0.04305184484010027,-0.10178211565083525,0.14483396049093553,0.14474456811915257,116,0.004545916855711361,0.007934578741139503,0.06823529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,117,0.01042,33.1236,33.26535320531616,-0.14175320531615654,-0.10178211565083525,-0.039971089665321285,0.22867570924783417,117,0.004607826229232722,0.008042382156718979,0.0688235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,118,0.01044,33.0869,33.269550246869,-0.18265024686900233,-0.10178211565083525,-0.08086813121816708,0.24572433741898664,118,0.0046166704254500595,0.008057782083972106,0.06941176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,119,0.01061,33.3806,33.30490634943228,0.0756936505677217,-0.10178211565083525,0.17747576621855696,0.18871666593070152,119,0.004691846093297426,0.008188675805809141,0.06999999999999999,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,120,0.01061,33.2931,33.30490634943228,-0.011806349432276875,-0.10178211565083525,0.08997576621855838,0.21251458773458354,120,0.004691846093297426,0.008188675805809141,0.07058823529411765,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,121,0.01073,33.1081,33.32952682765725,-0.22142682765724686,-0.10178211565083525,-0.11964471200641161,0.2597760381559469,121,0.00474491127060145,0.008281065275897339,0.07117647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,122,0.01079,33.0683,33.34173482200962,-0.27343482200961944,-0.10178211565083525,-0.17165270635878419,0.23417961055565875,122,0.004771443859253461,0.008327258118240288,0.07176470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,123,0.01079,33.1809,33.34173482200962,-0.16083482200961896,-0.10178211565083525,-0.05905270635878371,0.26884346746759535,123,0.004771443859253461,0.008327258118240288,0.07235294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,124,0.01096,33.5709,33.37596190046042,0.1949380995395842,-0.10178211565083525,0.29672021519041947,0.22805600189427158,124,0.004846619527100828,0.008458130985442899,0.07294117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,125,0.01114,33.7337,33.411633098820104,0.32206690117989467,-0.10178211565083525,0.42384901683072995,0.25095001494321534,125,0.0049262172930568645,0.008596691214128383,0.07352941176470587,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,126,0.01114,33.6369,33.411633098820104,0.2252669011798929,-0.10178211565083525,0.3270490168307282,0.2177609239510156,126,0.0049262172930568645,0.008596691214128383,0.07411764705882352,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
