AuditID,RouteID,FamilyID,SampleID,GridIndex,z_grid,SurrogateBackreactionInterpolated,SurrogateBackreactionWhitened,WhitenedTarget,K2LockedWhitened,ResidualToTarget,ResidualToK2,SignStable,SignMatchesTarget,SignMatchesK2,MeasurementValidationAllowed,ClaimBoundary
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,3,1.1925,0.645484973005115,0.5543905997285336,0.3719064209126854,0.0677155766598442,-0.18248417881584816,-0.48667502306868937,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,4,1.42,0.7297031029774704,0.6692205767995324,-0.8838014619067616,-0.2883204770740218,-1.553022038706294,-0.9575410538735543,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,5,1.6475,-0.15822993384723746,0.1545374732913,-0.7161278711761941,-0.3080615791157776,-0.8706653444674941,-0.46259905240707755,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,6,1.875,-2.4250869669159223,-1.404649495789094,-1.4928698749648674,-0.8472454406784786,-0.08822037917577341,0.5574040551106154,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_DESI,0,8,2.33,-10.26146338062517,-7.229789830331014,-1.2541943177607862,-0.5002936897465631,5.975595512570228,6.729496140584451,False,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,0,0.51,0.2175753758128555,0.04867163956238785,-2.86433358564581,-0.1182113299883962,-2.913005225208198,-0.16688296955078405,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,1,0.7375,0.7405636972286513,0.3481411949233078,-2.315415080910488,-0.1625159123260439,-2.6635562758337956,-0.5106571072493518,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,2,0.965,0.418692971228967,0.0882034958402742,-0.4347675164995026,-0.0289163920946963,-0.5229710123397768,-0.1171198879349705,True,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,3,1.1925,-0.9739264136997066,-1.0134885569035001,0.3719064209126854,0.0677155766598442,1.3853949778161856,1.0812041335633444,False,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,4,1.42,-2.8517726345187113,-2.4928802186838603,-0.8838014619067616,-0.2883204770740218,1.6090787567770988,2.2045597416098386,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,5,1.6475,-3.2445763116962243,-3.2103229233841155,-0.7161278711761941,-0.3080615791157776,2.4941950522079215,2.902261344268338,True,True,True,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,6,1.875,2.2986427458512004,0.3632143973706925,-1.4928698749648674,-0.8472454406784786,-1.85608427233556,-1.2104598380491711,False,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
SOURCE_NATIVE_SURROGATE_BRIDGE_ROW_AUDIT_V1,REGISTERED_SHRINKAGE_WHITENED,QR_EBOSS,0,8,2.33,47.06883145012783,33.48129083477754,-1.2541943177607862,-0.5002936897465631,-34.735485152538324,-33.9815845245241,False,False,False,False,source_native_surrogate_bridge_scorecard_no_measurement_validation
