RowID,z,ObservedMu,CMBOnlyPredictionMu,RawResidualMu,SigmaDiag,CovarianceIndex,BaselineID,ResidualPolicyID,SameSampleOffsetUsed,AllowedForRerunCandidate,MeasurementValidationAllowed
1289,0.33147,41.0301,41.290303310590936,-0.2602033105909385,0.21008662499074043,1289,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1290,0.33147,41.2335,41.290303310590936,-0.05680331059093646,0.11755947430981477,1290,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1291,0.33147,41.1012,41.290303310590936,-0.1891033105909372,0.1558716779918661,1291,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1292,0.33189,41.0149,41.293490243068945,-0.27859024306894753,0.10112116494582131,1292,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1293,0.33237,40.977,41.29712790369398,-0.3201279036939866,0.11142647800231326,1293,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1294,0.33298,41.3299,41.30174378449575,0.028156215504253623,0.14213905163606516,1294,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1295,0.3335,41.0025,41.305672484529204,-0.3031724845292061,0.09949507525500947,1295,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1296,0.3335,41.0366,41.305672484529204,-0.26907248452920385,0.12392509834573463,1296,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1297,0.3345,41.1204,41.313211834798075,-0.1928118347980785,0.17107565577837192,1297,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1298,0.33498,41.0251,41.316823346989615,-0.2917233469896132,0.1223863554486365,1298,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1299,0.3351,41.0242,41.31772547974893,-0.2935254797489293,0.12608846101051435,1299,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1300,0.33671,41.0367,41.3298003835684,-0.29310038356839385,0.13148710963436683,1300,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1301,0.33749,41.1678,41.335631211971425,-0.16783121197142492,0.19770816877407973,1301,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1302,0.33751,41.0098,41.33578055699278,-0.32598055699278206,0.17297970979279623,1302,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1303,0.33762,41.1477,41.336601808822614,-0.18890180882261376,0.1241894520480705,1303,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1304,0.33778,41.1537,41.337795916757955,-0.18409591675795411,0.17019606340923402,1304,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1305,0.33818,41.145,41.34077890705478,-0.1957789070547804,0.1501635108806397,1305,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1306,0.33848,41.1131,41.343014016162385,-0.2299140161623825,0.14123646837839013,1306,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1307,0.33897,41.0555,41.346660770194774,-0.2911607701947716,0.25946545049389524,1307,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1308,0.34061,41.1737,41.35883098172825,-0.18513098172824982,0.1364123528130792,1308,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1309,0.34098,41.0587,41.36156923031531,-0.3028692303153093,0.1387612337794674,1309,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1310,0.34111,41.0641,41.36253066739011,-0.2984306673901074,0.1905934941177164,1310,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1311,0.34169,41.2122,41.3668160444722,-0.15461604447219912,0.2364741212056829,1311,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1312,0.34446,41.3081,41.387190364429074,-0.0790903644290708,0.10968951636323318,1312,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1313,0.34448,41.2914,41.38733692136027,-0.09593692136026988,0.21288738807172208,1313,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1314,0.34487,41.2333,41.390193214483745,-0.15689321448374471,0.12143730892934015,1314,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1315,0.34545,41.2033,41.39443553154091,-0.19113553154090823,0.16340085679089936,1315,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1316,0.34602,41.3318,41.398598311094766,-0.06679831109476453,0.09597390270276603,1316,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1317,0.34696,41.4163,41.40544945324723,0.01085054675277064,0.26343433716962567,1317,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1318,0.34717,41.1174,41.40697768825382,-0.28957768825381436,0.18232865929414388,1318,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1319,0.34881,41.3721,41.41888323647781,-0.04678323647780758,0.15721179981159175,1319,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1320,0.3491,41.2499,41.42098311291103,-0.17108311291103462,0.1113203934595993,1320,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1321,0.34912,41.282,41.42112787266856,-0.13912787266856697,0.14759481698216914,1321,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1322,0.34932,41.1406,41.42257504974715,-0.28197504974715315,0.11127852443306391,1322,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1323,0.34939,41.2033,41.423081381197406,-0.2197813811974072,0.12144117917741082,1323,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1324,0.34949,41.005,41.423804549570804,-0.41880454957080104,0.1606560923214554,1324,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1325,0.34949,41.3756,41.423804549570804,-0.048204549570805,0.12245117394292307,1325,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1326,0.34949,41.1526,41.423804549570804,-0.271204549570804,0.1446729414921809,1326,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1327,0.34968,41.4873,41.42517804387908,0.06212195612091875,0.2103375382569645,1327,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1328,0.35015,41.1867,41.42857268013273,-0.24187268013272956,0.11193989458633592,1328,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1329,0.35059,41.2342,41.431746830915934,-0.1975468309159325,0.11460021814987963,1329,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1330,0.35099,41.2532,41.4346292357959,-0.1814292357959033,0.1140833467251027,1330,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1331,0.35149,41.4798,41.43822798427769,0.041572015722309175,0.14810432134141124,1331,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1332,0.35149,41.3343,41.43822798427769,-0.10392798427768923,0.0985294879718757,1332,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1333,0.35372,41.3657,41.45422112688168,-0.08852112688168035,0.1378577890436373,1333,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1334,0.35519,41.4647,41.46471290606122,-1.2906061222395238e-05,0.1586800554575149,1334,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1335,0.35774,41.3574,41.482818279116486,-0.12541827911648795,0.21267543346611523,1335,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1336,0.358,41.3539,41.48465762246925,-0.13075762246924683,0.15404525309142117,1336,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1337,0.35842,41.2423,41.4876262673733,-0.24532626737330077,0.1543107254859493,1337,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1338,0.3585,41.1484,41.488191359602936,-0.33979135960293405,0.21185107977067286,1338,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1339,0.35909,41.1532,41.49235532506372,-0.3391553250637216,0.2203803757143544,1339,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1340,0.35909,41.4429,41.49235532506372,-0.04945532506371819,0.12064107923920442,1340,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1341,0.35946,41.4213,41.49496340577735,-0.07366340577734576,0.10867796464785306,1341,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1342,0.36017,41.187,41.49996117111021,-0.31296117111021005,0.1355099258357114,1342,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1343,0.36034,41.0791,41.501156470087636,-0.42205647008763947,0.16428940927521773,1343,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1344,0.36091,41.4328,41.505160443246005,-0.07236044324600499,0.14058972224170585,1344,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1345,0.36147,41.1159,41.50908849235151,-0.39318849235150566,0.20441682905279596,1345,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1346,0.3628,41.2452,41.51839514752248,-0.2731951475224861,0.14771462351439685,1346,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1347,0.36325,41.364,41.521536887654634,-0.15753688765463636,0.15325560348646308,1347,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1348,0.36499,41.4626,41.533651246412084,-0.07105124641208249,0.2077347346978834,1348,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1349,0.36623,41.136,41.54225197957476,-0.4062519795747548,0.15973778513551512,1349,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1350,0.36656,41.2327,41.54453635536234,-0.3118363553623382,0.11006870581595843,1350,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1351,0.36713,41.2088,41.54847762751631,-0.33967762751631625,0.10719346995036591,1351,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1352,0.3679,41.2627,41.55379284185463,-0.2910928418546277,0.11621949062011931,1352,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1353,0.36799,41.4699,41.55441343017479,-0.08451343017478763,0.11434705942874089,1353,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1354,0.36839,41.5479,41.557169906264775,-0.00926990626477675,0.23853787959148123,1354,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1355,0.36857,41.463,41.55840941911261,-0.09540941911260603,0.2528247812220946,1355,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1356,0.36962,41.4498,41.56562879106174,-0.11582879106173749,0.1827882928417463,1356,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1357,0.36987,41.2185,41.56734489803191,-0.34884489803191343,0.18801845654084068,1357,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1358,0.37023,41.3794,41.56981421149573,-0.19041421149573523,0.13486938125460501,1358,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1359,0.37052,41.3759,41.57180176891555,-0.19590176891554734,0.11526061773216384,1359,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1360,0.37053,41.3833,41.571870279755906,-0.18857027975590768,0.11372106225321675,1360,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1361,0.37057,41.6395,41.57214430604567,0.06735569395432606,0.18817202236251807,1361,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1362,0.37062,41.273,41.5724868005032,-0.2994868005031961,0.20170969237991515,1362,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1363,0.37062,41.0698,41.5724868005032,-0.5026868005031986,0.09624645448015215,1363,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1364,0.37095,41.4098,41.57474619448005,-0.1649461944800521,0.2765533764031819,1364,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1365,0.37138,41.334,41.57768747011768,-0.24368747011767766,0.11804456785468784,1365,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1366,0.37153,41.3842,41.578712756720385,-0.19451275672038548,0.0813556390178333,1366,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1367,0.37153,41.4289,41.578712756720385,-0.14981275672038663,0.11639085015584344,1367,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1368,0.37353,41.3114,41.592346841005195,-0.2809468410051963,0.09650984405748463,1368,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1369,0.37436,41.4722,41.59798520062939,-0.12578520062938736,0.17319616046552533,1369,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1370,0.37676,41.4155,41.61422416957439,-0.19872416957439043,0.10882417010940171,1370,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1371,0.37805,41.3598,41.62291317475021,-0.26311317475020957,0.15897524964597476,1371,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1372,0.37852,41.4271,41.626072130169256,-0.19897213016925264,0.12870202018616492,1372,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1373,0.37991,41.2959,41.63539341205719,-0.3394934120571875,0.1638342149857593,1373,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1374,0.37997,41.4154,41.63579505975825,-0.22039505975825335,0.11671752224923214,1374,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1375,0.38061,41.4614,41.64007565959996,-0.17867565959996057,0.1367668453975597,1375,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1376,0.38092,41.4511,41.64214668484082,-0.19104668484082055,0.14403950846903082,1376,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1377,0.38129,41.4549,41.64461651604223,-0.18971651604222473,0.14531180268649893,1377,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1378,0.38153,41.6775,41.646217384872386,0.03128261512761554,0.15986494299877005,1378,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1379,0.38185,41.5615,41.64835042980647,-0.08685042980646784,0.14037229071294663,1379,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1380,0.38248,41.3726,41.652545039319875,-0.2799450393198768,0.1880515886665146,1380,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1381,0.38291,41.3678,41.655404362317704,-0.28760436231770115,0.1457437134150218,1381,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1382,0.38402,41.5182,41.662771711697815,-0.14457171169781446,0.14217591216517655,1382,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1383,0.386,41.5217,41.67586474146888,-0.15416474146887538,0.10919624535669713,1383,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1384,0.38672,41.3791,41.68061045679023,-0.3015104567902256,0.19496545847918806,1384,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1385,0.38744,41.5567,41.68534801188753,-0.1286480118875275,0.1933567428356198,1385,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1386,0.38781,41.6302,41.68777942397884,-0.05757942397883653,0.20145133407351762,1386,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1387,0.38895,41.383,41.695257342375655,-0.31225734237565206,0.1405472162655668,1387,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1388,0.38949,41.544,41.69879244459587,-0.15479244459586994,0.13557359624941723,1388,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1389,0.39255,41.4742,41.718739501672744,-0.2445395016727403,0.17136277308680553,1389,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1390,0.3951,41.4677,41.73525251389771,-0.2675525138977122,0.144633052930511,1390,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
1391,0.39706,41.259,41.74787800267603,-0.48887800267603154,0.1197279833622867,1391,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
