FamilyID,BootstrapIndex,z,Omega_R_plus_3Omega_Q,ClaimBoundary
LOCAL_HIGH_COMPLEXITY_TERCILE,24,0.38,3.118632414701371,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,0.51,2.7327131196260264,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,0.698,2.3677656840529866,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,0.706,2.355542792989147,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,0.93,2.0830911529281,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,0.934,2.079200498702605,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,1.317,1.8019199714828187,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,1.321,1.799764768120364,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,1.48,1.7224790444032312,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,1.484,1.720724730559172,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,2.33,1.4754800902316938,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,24,2.334,1.474714053887538,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,0.38,3.0025673146425413,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,0.51,2.64128417610377,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,0.698,2.2988329077805596,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,0.706,2.2873458079118603,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,0.93,2.030924153766821,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,0.934,2.027256738009027,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,1.317,1.7653946425310685,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,1.321,1.7633551396360518,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,1.48,1.6901694937806633,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,1.484,1.6885070845824408,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,2.33,1.4555774120496319,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,25,2.334,1.454848019152442,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,0.38,3.1865310163529457,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,0.51,2.7788455444784983,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,0.698,2.3974286352239322,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,0.706,2.3847213403338086,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,0.93,2.1025689108377867,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,0.934,2.098554708203054,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,1.317,1.8135251906921506,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,1.321,1.8113178012649063,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,1.48,1.7322391784919073,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,1.484,1.7304459581584102,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,2.33,1.4805252979711858,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,27,2.334,1.4797468049722897,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,0.38,3.0892587329947454,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,0.51,2.6944868395889543,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,0.698,2.328453691470625,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,0.706,2.3163060877082113,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,0.93,2.0472319788845157,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,0.934,2.043411868992104,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,1.317,1.772603081942772,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,1.321,1.7705084694142543,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,1.48,1.6954909890562238,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,1.484,1.6937901927604817,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,2.33,1.456819112186931,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,29,2.334,1.4560810694524542,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,0.38,2.812169444818817,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,0.51,2.498104672580167,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,0.698,2.1956695363490684,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,0.706,2.1854413357985916,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,0.93,1.9556537781703554,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,0.934,1.952346513250933,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,1.317,1.7146225221459481,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,1.321,1.7127585111777706,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,1.48,1.6457391239988142,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,1.484,1.6442138339217078,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,2.33,1.4291319653822887,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,37,2.334,1.4284540817871687,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,0.38,2.647566258501935,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,0.51,2.3681759718463304,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,0.698,2.0972718414786597,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,0.706,2.0880744680473953,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,0.93,1.8807672241725857,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,0.934,1.8777735356909673,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,1.317,1.661772329724942,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,1.321,1.6600719000257302,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,1.48,1.59885992912391,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,1.484,1.5974650898191838,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,2.33,1.3999549418699442,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,41,2.334,1.3993296639901818,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,0.38,2.922021103380363,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,0.51,2.575121744833895,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,0.698,2.2469311024683267,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,0.706,2.23592926849856,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,0.93,1.9903896319295085,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,0.934,1.9868781089794572,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,1.317,1.7360894207148683,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,1.321,1.7341353897643026,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,1.48,1.6640041587838441,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,1.484,1.6624109047002842,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,2.33,1.4389696725419094,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,44,2.334,1.4382691825043679,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,0.38,2.8706495625443758,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,0.51,2.5392526681224914,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,0.698,2.223146029313616,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,0.706,2.212505975783528,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,0.93,1.9743168635579735,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,0.934,1.9709004314626266,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,1.317,1.7261817121736844,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,1.321,1.7242694043061852,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,1.48,1.6555799607047075,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,1.484,1.6540181401826743,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,2.33,1.4344412682780894,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,46,2.334,1.433751189779475,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,0.38,3.024423171423153,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,0.51,2.650547539332033,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,0.698,2.3002114453743454,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,0.706,2.288524341758011,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,0.93,2.0286634588213963,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,0.934,2.0249606374447104,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,1.317,1.761509473338585,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,1.321,1.7594645533643851,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,1.48,1.6861515751323053,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,1.484,1.6844877483328746,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,2.33,1.451972714927211,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,48,2.334,1.4512462818480425,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,0.38,2.9499543062783737,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,0.51,2.606926740141349,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,0.698,2.2779981506603737,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,0.706,2.2669020711917813,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,0.93,2.0181742035313293,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,0.934,2.0146026487619855,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,1.317,1.7585820220762058,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,1.321,1.756580375550138,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,1.48,1.6846778746949236,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,1.484,1.6830430173244206,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,2.33,1.4532336238407693,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,54,2.334,1.4525117167334811,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,0.38,2.425875895040031,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,0.51,2.198946896692045,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,0.698,1.9735382898798548,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,0.706,1.9657895274703423,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,0.93,1.7894086616006482,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,0.934,1.7868370490262129,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,1.317,1.599386718239594,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,1.321,1.5978959482616475,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,1.48,1.5440701054691692,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,1.484,1.5428399856404507,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,2.33,1.3669618443789922,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,57,2.334,1.3663996978350392,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,0.38,1.9765071209529463,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,0.51,1.2092540526093283,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,0.698,0.49104628422439917,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,0.706,0.4659411218387482,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,0.93,-0.1440225393737657,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,0.934,-0.15377353319113438,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,1.317,-1.0172097456774984,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,1.321,-1.0259449672244434,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,1.48,-1.3759047981791264,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,1.484,-1.3848211042437355,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,2.33,-3.6459854027263496,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,58,2.334,-3.659513095190827,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,0.38,3.14491642864131,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,0.51,2.748373909069459,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,0.698,2.376057568190782,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,0.706,2.363630889931333,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,0.93,2.087324197347443,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,0.934,2.083387800295086,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,1.317,1.8034858671116267,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,1.321,1.8013150799044388,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,1.48,1.7235163751200218,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,1.484,1.7217514536610667,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,2.33,1.4754538333137404,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,64,2.334,1.4746856988680073,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,0.38,2.4762294074757496,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,0.51,1.2955066391726786,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,0.698,0.30238333518589233,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,0.706,0.26903173246095013,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,0.93,-0.525930097247719,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,0.934,-0.5384973921590904,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,1.317,-1.6581022983057772,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,1.321,-1.6696082299458288,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,1.48,-2.135328987144528,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,1.484,-2.147325136964372,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,2.33,-5.456947160074741,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,65,2.334,-5.478550899204076,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,0.38,2.707269699158023,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,0.51,2.4127932273697974,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,0.698,2.129195360627118,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,0.706,2.119600440087833,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,0.93,1.9039124292598941,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,0.934,1.9008059286627548,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,1.317,1.6772731388119102,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,1.321,1.6755182524051049,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,1.48,1.6123947195010264,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,1.484,1.610957383092847,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,2.33,1.4079509619709958,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,66,2.334,1.4073098556382166,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,0.38,2.954077652271161,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,0.51,2.6021669702153947,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,0.698,2.268647769975792,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,0.706,2.2574591343622536,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,0.93,2.00764498948548,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,0.934,2.0040710704067,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,1.317,1.7487719882892947,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,1.321,1.746782531985758,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,1.48,1.6753800822009561,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,1.484,1.673757916535677,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,2.33,1.4462938913470322,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,67,2.334,1.4455809827170325,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,0.38,3.153012887828935,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,0.51,2.7481444050944344,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,0.698,2.371331890672508,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,0.706,2.358807004631165,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,0.93,2.0811236858309767,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,0.934,2.077178385129497,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,1.317,1.7973560213189084,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,1.321,1.7951910466852274,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,1.48,1.717649630590057,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,1.484,1.7158915563880186,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,2.33,1.470989634470379,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,68,2.334,1.4702270835773035,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,0.38,0.6762865619765496,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,0.51,0.286192641705896,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,0.698,-0.11789982359266293,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,0.706,-0.13300477093074295,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,0.93,-0.5246562022927527,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,0.934,-0.5313136730206927,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,1.317,-1.1654796754883199,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,1.321,-1.172281343511533,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,1.48,-1.4494250731409901,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,1.484,-1.456591873426928,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,2.33,-3.347339945296789,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,70,2.334,-3.358796348577525,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,71,0.38,9.334348080398707,source_native_reproduction_family_exports_no_measurement_validation
LOCAL_HIGH_COMPLEXITY_TERCILE,71,0.51,1.2360625824185925,source_native_reproduction_family_exports_no_measurement_validation
