RouteID,BootstrapIndex,z,D,D_prime,D_double_prime,FinitePrediction,ClaimBoundary
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,9,2.33,6485.287037018828,2574.395275131875,0.0,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,9,2.334,6495.58461811935,2574.3952751295483,2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,0.38,1345.9623250081981,3424.2763047036797,-1619.4036511798527,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,0.51,1777.4342838017196,3213.753830580594,-1619.4036273593426,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,0.698,2353.001902699837,2909.3059449307975,-1619.4036273593426,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,0.706,2376.2245293425703,2896.350715752948,-1619.4036392695978,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,0.93,2984.37949097323,2533.6042988057366,-1619.4036630901076,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,0.934,2994.500952939278,2527.1266842173936,-1619.4036511798527,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,1.317,3843.6161222010815,1906.8950873844187,-1619.4036630901076,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,1.321,3851.2307473214414,1900.4174727960758,-1619.4036511798527,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,1.48,4132.927053695013,1642.9322929079847,-1619.4036630901076,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,1.484,4139.485827637473,1636.4546783208052,-1619.4036630901076,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,2.33,4944.4099351584855,266.4391928879943,-1619.4036392695978,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,10,2.334,4945.462736700857,259.9615783008149,-1619.4036392695978,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,0.38,1572.5085645352483,2234.5080156344197,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,0.51,1862.9946065676017,2234.508015633309,-5.955127488091822e-06,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,0.698,2283.0821135066967,2234.508015632727,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,0.706,2300.9581776317646,2234.508015633891,0.0,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,0.93,2801.4879731336655,2234.508015633891,2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,0.934,2810.4260051961996,2234.508015632727,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,1.317,3666.2425751838246,2234.508015633891,0.0,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,1.321,3675.1806072463582,2234.508015633891,2.382050995236729e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,1.48,4030.4673817320827,2234.508015632727,1.1910254976183645e-05,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,1.484,4039.405413794617,2234.508015633891,0.0,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,2.33,5929.799195020546,2234.508015633891,0.0,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
D_BRANCH_DERIVATIVE_REGULARIZED_BOOTSTRAP_SMOKE_V1,11,2.334,5938.73722708308,2234.508015633891,0.0,True,d_branch_derivative_regularized_bootstrap_smoke_no_measurement_validation
